,postUrl,image_text,description,likeCount,commentCount,img_text_promos,img_landscape,img_campers_caravans,outdoor_acitivies,cap_rei_challenges,cap_outdoor_running,cap_hiking_gear,cap_rei_promos
179,https://www.instagram.com/p/CZe4dyuJPYc/,Snow Dog Plant Vertebrate Dog breed Branch Tree Carnivore Mammal People in nature,"Walk more, worry less. #OptOutside

Photo: @ambpitch",3624,37,0.008064516,0.411290323,0.411290323,0.169354839,0.796875,0.015625,0.171875,0.015625
180,https://www.instagram.com/p/CZkkaJMuQnZ/,Snow Slope Tree Freezing People in nature Geological phenomenon Recreation Forest Hiking equipment Twig,"Savor the best of winter—quiet landscapes, branches laden with snow, empty trails—when you cross-country ski. Learn how to get started in our primer at the link in our bio. ❄️

Photo: @life_with_kale",4853,30,0.007462687,0.679104478,0.007462687,0.305970149,0.191588785,0.144859813,0.565420561,0.098130841
181,https://www.instagram.com/p/CZqEBxipTGx/,Plant Active pants Smile Spandex Knee People in nature Tree Sportswear sweatpant Happy yoga pant Sky Plant People in nature Active pants Tree Flash photography Happy Wood Knee,"There's nothing like training in the fresh air. Trainer @ashleyjoi stays active no matter the weather conditions with gear from Athleta, TRX and more. Shop her favorite items at the link in our bio.

Photos: @ronholdenjr",1694,33,0.912878788,0.079545455,0.003787879,0.003787879,0.049107143,0.004464286,0.361607143,0.584821429
182,https://www.instagram.com/p/CZsuLnZIgUp/,Food Recipe Ingredient Baked goods Fast food Cuisine Staple food Dish Produce Gluten,"If you've been wanting to update your snack rotation, look no further. Get the recipe for these PB&J bars from @chefmariahines at the link in our bio.",2964,60,0.97761194,0.007462687,0.007462687,0.007462687,0.007462687,0.007462687,0.97761194,0.007462687
183,https://www.instagram.com/p/CZvTCE4MUN3/,Sky Plant Tent Ecoregion Snow Mountain Slope Tarpaulin Natural landscape Body of water,"TFW you grab the best camp spot. ✨

Photo: @anggeventure",13727,138,0.008064516,0.975806452,0.008064516,0.008064516,0.013513514,0.013513514,0.959459459,0.013513514
184,https://www.instagram.com/p/Ca-sd9Rvj6i/,Footwear Jeans Shoe Leg Dress Fashion Textile Tartan Knee Thigh Shoe Sleeve Art Human leg Foot Electric blue Wind Sky Tree Pattern Footwear Gesture Glove Jacket Knee Sportswear Wood Denim Thigh Tree,"The campground, the ski resort parking lot, the trailhead, your home office—no matter where you plan to treat your feet, we've got you covered (link in bio).

Photos: @andrewbydlon",4134,50,0.836419753,0.00308642,0.00308642,0.157407407,0.277173913,0.005434783,0.711956522,0.005434783
185,https://www.instagram.com/p/Ca2bdGQMcND/,,"Celebrating the forces of nature in our lives. In honor of International Women's Day, tag who inspires you. 👇

Photo: @outdoorpixie",3477,78,0.25,0.25,0.25,0.25,0.975806452,0.008064516,0.008064516,0.008064516
186,https://www.instagram.com/p/Ca5A3hJJtAD/,Footwear Cloud Shorts Sky Water Ecoregion Hat People in nature Gesture Trunks Hair Water Sky Cloud Sleeve Travel People in nature Elbow Plant Happy Footwear Sky Shoe Shorts Cloud Leg Plant Human body Sleeve People in nature,"Membership looks good on you! Introducing the Member Collection. Members enjoy early access to our all-new Swiftland gear, only at REI Co-op. Link in bio. #REImember",1517,10,0.468023256,0.526162791,0.002906977,0.002906977,0.005154639,0.005154639,0.005154639,0.984536082
187,https://www.instagram.com/p/Ca8i4RMOvCo/,Food Leaf Ingredient Recipe Cuisine Dish Plant Grass Vegetable Produce,"Name something better than a sweet snack in the park. We'll wait. 

Recipe for this mango sticky rice from Chef Maria Hines at the link in our bio.",5250,85,0.778846154,0.201923077,0.009615385,0.009615385,0.18902439,0.006097561,0.798780488,0.006097561
188,https://www.instagram.com/p/CaD6dAflk4Y/,Snow Sky Mountain Cloud Outdoor recreation Carnivore Ice cap Leisure Freezing People in nature Dog Plant Comfort Couch Carnivore Houseplant Interaction Smile Companion dog Fawn Car Snow Vehicle Dog Motor vehicle Automotive lighting Automotive design Automotive exterior Sky Automotive tire,"Pro tip for funding your next adventure: Trade in your used stuff. 🎒🥾⛺️

Thanks to the co-op's used gear trade-in program, you can turn in your gently used wears for a co-op gift card. Then you can set off on your next outing, like a road trip in a @subaru_usa #OutbackWilderness. 

#REIpartner @abi.lafleur",6673,56,0.002538071,0.104060914,0.281725888,0.611675127,0.061046512,0.264534884,0.002906977,0.671511628
189,https://www.instagram.com/p/CaInhDTJ4HD/,Cloud Sky Plant Water Mountain Natural landscape Tree Larch Lake Watercourse,"BRB, taking the long way home.

Photo: @Annalittlefox",10000,60,0.00877193,0.973684211,0.00877193,0.00877193,0.013513514,0.013513514,0.959459459,0.013513514
190,https://www.instagram.com/p/CaOFudqurF2/,Shorts Leg People in nature Plant Sky Tree Happy Knee Trunks Leisure,Is a 10K part of your fitness goals? Get to race day with the help of this training plan (link in bio).,1514,14,0.973684211,0.00877193,0.00877193,0.00877193,0.008064516,0.008064516,0.653225806,0.330645161
191,https://www.instagram.com/p/CaQxVPNoBGK/,Sky Tent Shade Tarpaulin Tree Camping Leisure Yurt Mountainous landforms Landscape,"Mentally, we're here. ⛰️

Photo: @alybivins",7087,90,0.00877193,0.973684211,0.00877193,0.00877193,0.029411765,0.323529412,0.617647059,0.029411765
192,https://www.instagram.com/p/CaTWKkqIoii/,Dog Snow Dog breed Carnivore Companion dog Snout Winter Whiskers Canidae Sporting Group,"Every good boy loves a winter romp. Just remember to protect their paws. Learn how at the link in our bio.

Photo: @goldenlifeofleroy",11554,72,0.007462687,0.007462687,0.828358209,0.156716418,0.076388889,0.006944444,0.909722222,0.006944444
193,https://www.instagram.com/p/CaYY5yaNyTA/,Hand Human body Knee Sportswear Thigh Pink Walking shoe Calf Sneakers Sports,REI and @HOKA are running buddies. And now HOKA is increasing performance and accessibility for everyone who wants to hit the road. Translation: more running buddies! Click link in bio to discover your new favorite running shoes.,1011,29,0.975806452,0.008064516,0.008064516,0.008064516,0.004273504,0.688034188,0.260683761,0.047008547
194,https://www.instagram.com/p/Cam2jRml-Zt/,Font Happy Poster Sharing Hat Advertising Event Smile Sunglasses Conversation World People in nature Happy Organism Gesture Font Sharing Travel People Adaptation Font Poster Brand Happy Graphics Logo Graphic design,"REI Co-op Membership just got a major glow-up. It’s our biggest update ever, with new benefits, offers and so much more to discover. Link in bio for full details, exclusions apply. #REImember",3885,139,0.989795918,0.003401361,0.003401361,0.003401361,0.004464286,0.004464286,0.272321429,0.71875
195,https://www.instagram.com/p/Caqbsm3JZcn/,Sharing Font Happy Adaptation Poster Event Advertising Hat Conversation Photo caption Green Botany Font Rectangle Terrestrial plant Pattern Event Carmine Graphics Circle Product Green Font Rectangle Terrestrial plant Pattern Event Graphics Carmine Circle,"We’ve made a great membership even greater. Now with more benefits, offers and exciting new things just for members. Link in bio for full details, exclusions apply. #REImember",1725,15,0.991017964,0.002994012,0.002994012,0.002994012,0.005434783,0.005434783,0.005434783,0.983695652
196,https://www.instagram.com/p/Cavq4s4NHNr/,Cloud Sky Asphalt Wood Road surface Grass Landscape Geological phenomenon Sneakers Calf,Hiking boots that feel broken-in right out of the box: not a mythical creature. See our field-tested favorites at the link in bio.,3366,56,0.411290323,0.572580645,0.008064516,0.008064516,0.006944444,0.006944444,0.979166667,0.006944444
197,https://www.instagram.com/p/CaxR3UdMVa4/,Liquid Drinkware Bottle Fluid Plastic bottle Tableware Gas Tints and shades Drink Cylinder,Headlamp + water bottle = instant mood lighting. Click the link in our bio for more camp hacks.,4494,38,0.008064516,0.008064516,0.733870968,0.25,0.359649123,0.00877193,0.622807018,0.00877193
198,https://www.instagram.com/p/CayI1Wwt6U3/,Footwear Sky Snow Mountain Sports equipment Slope Ski Equipment Ski boot Outdoor recreation Ski,"Whether you're planning a hike in the backcountry or at your local park, you need a few things to keep you moving. Check out our handy day hiking list at the link in our bio. 

Photo: @sashaswashut",8188,49,0.006944444,0.006944444,0.006944444,0.979166667,0.005154639,0.211340206,0.778350515,0.005154639
199,https://www.instagram.com/p/Cb3jabZNB_J/,Bicycle Tire Wheel Bicycles--Equipment and supplies Bicycle wheel Helmet Bicycle frame Plant community Sports equipment Sky,Time in the saddle is time well spent. We have a few tips to make it even better. Link in bio.,2487,19,0.067073171,0.006097561,0.920731707,0.006097561,0.00877193,0.00877193,0.973684211,0.00877193
200,https://www.instagram.com/p/Cb7vtY_robw/,Atmosphere Ecoregion Plant community Sky Vertebrate Natural landscape Nature Natural environment Vegetation Sunlight Sleeve Cap Font T-shirt Fashion accessory Slope Rock Personal protective equipment Logo Soil Cloud Sky Landscape Grassland Grass People in nature Cumulus Horizon Wind Prairie,"Our used gear program just got a redo. Meet Re/Supply—where co-op members can buy and trade in used gear.

In nature, things don’t go out of style. They don’t get tossed away. There is no landfill. An easy way to work with nature is to keep gear in use for as long as possible by buying used and trading in when you’re done.

Explore Re/Supply, link in bio. #REImember",3565,38,0.21657754,0.537433155,0.002673797,0.243315508,0.027227723,0.076732673,0.225247525,0.670792079
201,https://www.instagram.com/p/CbBtGG-rMTM/,Shoe Smile Tent Natural environment Camping Outdoor recreation Leisure Recreation Hiking equipment Tree,"Pro tip: When you're buying hiking boots, try them on at the end of the day 🥾 Find out why at our link in bio.",3021,15,0.007462687,0.305970149,0.007462687,0.679104478,0.00877193,0.00877193,0.973684211,0.00877193
202,https://www.instagram.com/p/CbDFhU_LPms/,Sky Water Cloud Water resources Wood Coastal and oceanic landforms Plant Slope Natural landscape Landscape,"Our plans for these longer evenings: Outdoor table for two, please.

Photo: @aribrusa2",7386,52,0.006944444,0.979166667,0.006944444,0.006944444,0.010638298,0.223404255,0.755319149,0.010638298
203,https://www.instagram.com/p/CbGogtkJmSJ/,Hat Happy Gesture Font Sharing Jacket T-shirt Petal Event People in nature Smile Happy People in nature Font Terrestrial plant Adaptation Travel Microphone Musical instrument Sharing Smile Plant Happy Terrestrial plant Tree Adaptation Font People People in nature Event Luggage and bags Happy Font Bag Adaptation Backpack Terrestrial plant People in nature Travel Tableware,Members make the co-op—we’re here so you can get out there. Link in bio. #REImember,1306,16,0.690283401,0.224696356,0.002024291,0.082995951,0.011904762,0.011904762,0.011904762,0.964285714
204,https://www.instagram.com/p/CbL4yVyonqG/,Product Organism Font Slope Rectangle Parallel Advertising Transport Logo Circle,"Check your sun sign! Follow your birth chart to your best benefit match. Is yours spot on? 

Tag an #REImember below. Link in bio for full details, exclusions apply.",2313,46,0.875,0.009615385,0.009615385,0.105769231,0.277173913,0.005434783,0.059782609,0.657608696
205,https://www.instagram.com/p/CbNfzLgMdvS/,Sky Cloud Water Plant Natural landscape Afterglow Grass Landscape Grassland Horizon,"Out looking for a pot of gold (and a really good sunset).

Photo: @exploradora_jett",5427,25,0.00877193,0.973684211,0.00877193,0.00877193,0.011904762,0.011904762,0.964285714,0.011904762
206,https://www.instagram.com/p/CbVOGwOtx2X/,Sky Ecoregion Plant Cloud Bottle Nature Mountain Azure Sunlight Wood,"It's the first day of spring. Excuse us while we wipe away happy tears. 

Photo: @jaceywest",5785,40,0.009615385,0.875,0.105769231,0.009615385,0.973684211,0.00877193,0.00877193,0.00877193
207,https://www.instagram.com/p/CbYp1Y_N-ZE/,Cloud Sky Tent Ecoregion Plant Tree Grass Mountainous landforms Landscape Tints and shades,"Time to scratch the camping itch. Haven't gone in awhile (or ever)? We have tips at the link in our bio. 

Photo: @brittanyellesse",12706,70,0.008064516,0.975806452,0.008064516,0.008064516,0.008064516,0.008064516,0.89516129,0.088709677
208,https://www.instagram.com/p/Cb_YsI4IEIM/,Cloud Sky Plant People in nature Natural landscape Happy Grass Mountainous landforms Mountain Horizon,"Buying used gear is good for the planet and your budget. Plus, the items will still feel new to you, even if they've already been on a few adventures with someone else.

Head to the link in our bio for tips on how to buy (and sell) preloved outdoor goods.",2270,15,0.007462687,0.97761194,0.007462687,0.007462687,0.003937008,0.003937008,0.594488189,0.397637795
209,https://www.instagram.com/p/Cbc8efQtMT1/,Dog Dog supply Dog breed Water dog Carnivore Pet supply Companion dog Liver Dog collar Collar,"They may hog the hammock (and the bed and the tent and the couch), but life just wouldn't be as much fun without them. ❤️

Happy #NationalPuppyDay to all the doggos.

Photo: @doodleandthehound",6713,31,0.006097561,0.006097561,0.981707317,0.006097561,0.590909091,0.006493506,0.396103896,0.006493506
210,https://www.instagram.com/p/CblmscXpcV4/,Water Boat Paddle Watercraft Boats and boating--Equipment and supplies Sports equipment Sky Lake Kayak Kayaking,Because you don't want to learn about the layers you forgot *after* you capsize. Tips on what to wear kayaking at our link in bio.,3211,16,0.006944444,0.006944444,0.979166667,0.006944444,0.009615385,0.009615385,0.971153846,0.009615385
211,https://www.instagram.com/p/CbqyQEKIvNA/,Sky Plant Plant community Mountain Ecoregion Tent Light Nature Leaf Natural landscape,"Our version of working remotely. *wink wink*

Photo: @irockem_sockem",11422,53,0.008064516,0.975806452,0.008064516,0.008064516,0.013513514,0.959459459,0.013513514,0.013513514
212,https://www.instagram.com/p/CbtXD9gtzYH/,Water Sky Cloud Mountain Water resources Watercraft Boat Blue Azure Nature,"This is our way of hamming it up.

Photo: @kdcontreras4",9131,55,0.00877193,0.710526316,0.271929825,0.00877193,0.022727273,0.704545455,0.25,0.022727273
213,https://www.instagram.com/p/Cc6LbPnDXE-/,Sky Cloud Water Wood Beach Fire Table Leisure Landscape Tints and shades,"Perks of owning a portable fire pit: 1) less impact to the environment 2) can be toted nearly everywhere 3) instantly makes you the coolest person at the campsite.

Link in bio for our testers' favorites.",5229,66,0.00877193,0.535087719,0.00877193,0.447368421,0.217948718,0.303418803,0.474358974,0.004273504
214,https://www.instagram.com/p/Cc8wUIRNBNh/,Cloud Plant Sky Mountain Larch People in nature Slope Outdoor recreation Tree Terrain,"Unplugging to recharge. ⚡️

Photo: @rachelbartle",8613,39,0.008064516,0.975806452,0.008064516,0.008064516,0.022727273,0.931818182,0.022727273,0.022727273
215,https://www.instagram.com/p/CcGrmZxJ2sa/,Plant Sky Cloud Plant community Shorts People in nature Tree Sunglasses Natural landscape Grass,"Spring feels. ☀️ For this week's #REIchallenge, we want to see how you're spending the weekend outside. Share your favorite views with us for a chance to be featured next week!

Photo: @biggayadvanture",3055,27,0.156716418,0.828358209,0.007462687,0.007462687,0.881443299,0.005154639,0.108247423,0.005154639
216,https://www.instagram.com/p/CcO1Zogg9U0/,Dog Mountain Plant Carnivore People in nature Outdoor recreation Tree Recreation Geological phenomenon Slope,"Four-legged trail partner > anything else #NationalPetDay

Photo: @goldenlunch",4483,46,0.007462687,0.679104478,0.156716418,0.156716418,0.010638298,0.010638298,0.968085106,0.010638298
217,https://www.instagram.com/p/CcRaUGrJ6O1/,Sky Shorts Ecoregion Mountain Nature Azure Bedrock Outdoor recreation Travel People in nature Sky Snow Plant People in nature Slope Tree Ice cap Glacial landform Terrain Freezing Plant Tree Natural landscape Wood Trunk Thoroughfare Canopy walkway Woody plant Terrestrial plant Forest Sky Snow Mountain Sports equipment Cloud Slope Ski Equipment Winter sport Ski Outdoor recreation,"For last week's #REIchallenge we asked you to share your weekend adventures! Here are some of our favorites.

Photos: @autumnmjphoto, @eeeleebeemee, @rebecaexplores, @sachisubterranean",3487,20,0.001872659,0.638576779,0.001872659,0.357677903,0.902985075,0.007462687,0.082089552,0.007462687
218,https://www.instagram.com/p/CcYK2pBNJ7n/,People in nature Tree Boats and boating--Equipment and supplies Wood Leisure Happy Recreation Personal protective equipment Travel Forest,"It's easier to make environmentally conscious decisions about your gear when you understand how it's made. 

That's why we broke down the creation of a down jacket. We detail its cost to the planet at each stage of production and explain ways to help mitigate that harm. Head to the link in our bio to learn more.",1726,5,0.006097561,0.25,0.25,0.493902439,0.24015748,0.043307087,0.003937008,0.712598425
219,https://www.instagram.com/p/CcYtG2rsFWR/,Atmosphere Sky World Astronomical object Landscape Natural landscape Font Star Science Space,"Tomorrow officially kicks off National Park Week (4/16-4/24). Naturally, we’re celebrating with an #REIChallenge. Tag us in your national park photos, and we'll reshare our favorites next week.

Photo: @jeffmalin",20616,123,0.088709677,0.89516129,0.008064516,0.008064516,0.987704918,0.004098361,0.004098361,0.004098361
220,https://www.instagram.com/p/Cc_xU5BOI0I/,Forehead Eyebrow Cap Flash photography Eyewear Vision care Cool Headgear Black hair Electric blue Shoe Outerwear Glove Sleeve Safety glove Gesture Finger Denim Thumb Sportswear People in nature Mammal Grass Slope Triangle Font Adaptation Leisure Travel Beach Water Cloud Sky Nature Chair Outdoor furniture Table Travel Leisure Lake Trousers Plant Smile Barrel Leisure Adaptation Tree Happy Musical instrument Recreation Product Bottle Gesture Cap People Font Baseball cap Happy Fashion accessory Drink,"Our latest award-winning gear includes cozy camp slippers, a do-it-all hammock and two fire pits that add instant ambience to any outing.
Click on the ink in bio for current and previous REI Co-op Editors' Choice Award winners.",1903,16,0.541193182,0.143465909,0.015625,0.299715909,0.073943662,0.073943662,0.144366197,0.707746479
221,https://www.instagram.com/p/CcbtXjXsgXF/,Plant Sky Leaf Natural landscape Infrastructure Natural environment Road surface Asphalt Wood Tree,"What involves more than 2,000 miles, scenic trails and good beer? Why, our favorite national park road trips, of course. Check out our three itineraries at the link in our bio.",6273,22,0.305970149,0.529850746,0.007462687,0.156716418,0.31443299,0.31443299,0.365979381,0.005154639
222,https://www.instagram.com/p/Ccf5R_6F4VN/,Cloud Sky Mountain Plant community Ecoregion Plant Nature Natural landscape Highland Vegetation Bicycle wheel rim Tire Wheel Bicycle tire Bicycle Automotive tire Tread Bicycle part Bicycles--Equipment and supplies Synthetic rubber Azure Textile Grey Jersey Font Aqua Headgear Denim Electric blue Linens Liquid Fluid Automotive design Kitchen appliance Gas Home appliance Gadget Font Electric blue Paint,How much of a difference can 20 million+ REI Co-op Members make? More than you think. Take small steps to protect our planet with us. #REImember,2616,48,0.362815884,0.182310469,0.344765343,0.110108303,0.235632184,0.005747126,0.005747126,0.752873563
223,https://www.instagram.com/p/Ccg27DOprnp/,Cloud Water Sky Atmosphere Mountain Afterglow Natural landscape Dusk Lake Sunlight Sky Mountain Cloud Green Plant Natural environment Natural landscape Tree Vegetation Larch Cloud Mountain Dog Sky Dog breed Plant Carnivore Natural landscape Tree Companion dog Water Sky Water resources Mountain Cloud Natural landscape Fluvial landforms of streams Waterfall Highland Tree Sky Mountain Bedrock Natural landscape Terrain Mountainous landforms Landscape Formation Geological phenomenon Road,"For last week's #REIchallenge we asked you to share your National Park photos! Here are some of our favorites.

Photos: @holly_wolf, @kotkin77, @el.mozartcito, @traveling_flutterby,  @jeffmalin",12518,83,0.001577287,0.884858044,0.111987382,0.001577287,0.981707317,0.006097561,0.006097561,0.006097561
224,https://www.instagram.com/p/CcqFlItrZ7t/,Smile Hairstyle Plant People in nature Botany Wood Human body Flash photography Happy Branch,"It's Earth Day! Share a picture of you hugging a tree! 😊🌲 For every picture tagged #HugATreeChallenge and shared from noon-1 PM PT on #EarthDay, we'll donate $1 (up to $10,000) to Sempervirens Fund for reforestation! Be sure the use #HugATreeChallenge and tag REI and @sempervirensfund. Link in bio.",5767,35,0.604477612,0.380597015,0.007462687,0.007462687,0.703821656,0.194267516,0.003184713,0.098726115
225,https://www.instagram.com/p/CctzdLfFFr_/,Footwear Joint Shoe Leg Shorts Blue Azure Sleeve Knee Thigh Footwear Watch Shoe Leg Walking shoe Sneakers Grey Outdoor shoe Sportswear Font Plant Building Shorts Orange Standing Leisure Travel Facade City Event,Tag a running buddy who needs to take a peek at our newest @on_running collection. Link in bio.,1335,7,0.929012346,0.00308642,0.00308642,0.064814815,0.359649123,0.271929825,0.359649123,0.00877193
226,https://www.instagram.com/p/CcwOBwTvcOh/,Sleeve Sportswear Bag Jacket T-shirt Glove Personal protective equipment Electric blue Denim Font,"Prepping for the first backpacking trip of the season like ... ⛺️🎒🥾 #optoutside 

Photo: @dubonthetrail",10132,97,0.455223881,0.007462687,0.007462687,0.529850746,0.010638298,0.010638298,0.968085106,0.010638298
227,https://www.instagram.com/p/Cd11P5sMPtS/,Bicycle Wheel Tire Plant Sky Bicycles--Equipment and supplies Bicycle frame Bicycle wheel Mountain Cloud,"Repair hack #1: Place a dollar bill inside a tire to cover a sidewall gash. A gum wrapper also works — cryptocurrency will not.

Click the link in bio for more tricks.

Photo: @Hanksssmith",4456,21,0.006944444,0.006944444,0.979166667,0.006944444,0.763392857,0.004464286,0.183035714,0.049107143
228,https://www.instagram.com/p/Cd4Z9y0rwY3/,Sky Cloud Blue Luggage and bags Travel Tree Bag Leisure Recreation Shorts,"With a few clever touches, a campsite can be a real home-away-from-home—even when the bathroom is six spots away on Loop A. 

Our best tips for setting up a comfy basecamp, at the link in bio.

Photo: @Beeswildlife",3253,7,0.00877193,0.00877193,0.00877193,0.973684211,0.004464286,0.004464286,0.808035714,0.183035714
229,https://www.instagram.com/p/CdCVUHKIsg0/,Water Cloud Sky Plant Plant community Natural landscape Tree Fluvial landforms of streams Watercourse Bank,"Came for the hike. Stayed for the view.

photo: @itsgia_xoxo",14358,88,0.006944444,0.979166667,0.006944444,0.006944444,0.328125,0.640625,0.015625,0.015625
230,https://www.instagram.com/p/CdD8gHuOABC/,Hairstyle Shorts Tree Leisure Summer Asphalt T-shirt Recreation Electric blue Fun Shorts Leg Tree Asphalt Waist Thigh Knee Cycling shorts Eyewear Road surface Plant Light Infrastructure Asphalt Road surface Tree Urban design Sidewalk Road Residential area,"""These spaces were not built for us. In fact, they were built to exclude us. 

The relationships communities of color have with nature are often different. Being outdoors is often associated to labor and exploitation, not joy and relaxation. This, coupled with the unequal access to green spaces and safe running paths, perpetuates ideas that BIPOC individuals do not belong in the running community. The lack of access to safe running paths and trails is an environmental racism issue.

Road running is an accessible and close-to-home way to reacquaint yourself with nature. Simply noticing the weather changes, the local trees in your neighborhood, and the sounds and smells can fill these spaces with joy.

Not sure where to start? Find a community that creates safe spaces for learning. Tune into REI’s initiatives to expand who belongs in this space through their free resources including virtual appointments, blogs, and local running events.""

#REIPartner: @vanessa_chav
📷  @jsack94
📍 Shoshone-Bannock, Eastern Shoshone, and Cheyenne stolen lands",3363,44,0.964285714,0.002747253,0.002747253,0.03021978,0.216632444,0.771047228,0.001026694,0.011293634
231,https://www.instagram.com/p/CdE6Wf0Ji0c/,Sky Plant Food People in nature Azure Gesture Happy Tree Grass Grassland Sky Cloud Mountain Natural landscape Tree People in nature Vegetation Happy Terrain Landscape Sky Plant Mountain Plant community Ecoregion Outdoor recreation Terrain Recreation Travel Geological phenomenon,"When it comes to trail snacks, we're team 🌯 all the way. Which team are you on? Drop an emoji below. 👇

Photos: @courts_steps_and_stories",14102,677,0.057692308,0.936813187,0.002747253,0.002747253,0.105769231,0.682692308,0.201923077,0.009615385
232,https://www.instagram.com/p/CdHDZ12MGzB/,Cloud Sky Water People in nature Wood Coastal and oceanic landforms Jacket Travel Landscape Horizon,"Two hours outside a week is all it takes to reap the health benefits of nature.

That's just two one-hour walks. Or four 30-minute runs. Or one long picnic in the park. No matter how you break it down, your mind and body will thank you.

Photo: @roam_buggy",3097,49,0.007462687,0.828358209,0.007462687,0.156716418,0.038732394,0.25,0.531690141,0.179577465
233,https://www.instagram.com/p/CdJKNY3Ox5H/,Tent Tree Outdoor recreation Camping Leisure Landscape Recreation Tints and shades Tarpaulin Shade Furniture Tent Shade Tints and shades Building Landscape Circle Fashion accessory Arch Chair Food Tableware Dishware Plate Table Ingredient Recipe Orange Sharing Cuisine Footwear Shoe White Leg Eyewear Comfort Vision care Interaction Cool Leisure,"Camping doesn’t have to mean roughing it. At least not anymore. Tag a friend who needs some modern camp comfort that we made with our pals at @westelm. 

📍 Shaffer Bend Recreation Area, @lcraparks. 
#REIxWestElm #REImember",3783,63,0.354625551,0.002202643,0.002202643,0.640969163,0.378504673,0.098130841,0.004672897,0.518691589
234,https://www.instagram.com/p/CdOxyJ_sdNT/,Sky Ecoregion Mountain Bedrock Luggage and bags Landscape Mountainous landforms Bag Wood Formation,"Go ahead and tell us trekking poles are unnecessary—and keep missing out on the added comfort, stability and boost of energy they provide on long days and steep scrambles. 

(Changed your mind yet? See our favorites at the link in bio.)",2005,22,0.008064516,0.733870968,0.008064516,0.25,0.003787879,0.003787879,0.723484848,0.268939394
235,https://www.instagram.com/p/CdPAfXdNGk5/,Smile Snow Leisure Community Jacket Fun Sky Freezing Recreation Flag,"Today @fullcircleeverest begins their attempt to become the first all-Black team to summit Mount Everest.

This expedition will change the future of mountaineering, bringing representation to the highest place on Earth—and into the global outdoor community.

We are honored to support them alongside @vfc_foundation and wish them well on their expedition.

@adreadedclimber @alldayeddie domthesoulifugid @everywhere.rose @fred_climbs @kg_mountain_exp @phil_henderson @playswithmountains @sardina.s @thegreenevan @thomasdmoore

Photo: @thegreenevan",6599,101,0.009615385,0.201923077,0.009615385,0.778846154,0.002252252,0.993243243,0.002252252,0.002252252
236,https://www.instagram.com/p/CdUW1rHM9Y4/,Nature Bedrock Body of water Mountain Watercourse Formation Leisure Mountainous landforms Outcrop Geological phenomenon,"Never too early (or too late) to explore somewhere new. 

Photo: @Janaycoreen",4645,7,0.007462687,0.97761194,0.007462687,0.007462687,0.011904762,0.25,0.011904762,0.726190476
237,https://www.instagram.com/p/CdW7oeKOqWV/,Sky Water Azure Mountain Natural landscape Plant Tent Tree Lake Landscape,"If your tent is looking a bit grimy or smelling more than a little funky after coming out of storage, you'll want to take a look at our link in bio. 

Photo: @prasad_hikes",5222,22,0.00877193,0.973684211,0.00877193,0.00877193,0.006097561,0.006097561,0.798780488,0.18902439
238,https://www.instagram.com/p/CdZgc8GFBEY/,Dog Tent Dog breed Carnivore Plant Mammal Eyewear Companion dog Grass Leisure,"We thought of every single thing you could possibly need on your camping trip, right down to the marshmallow-roasting forks. All you have to remember to bring is your camping crew. 

Get our checklist at our link in bio.

Photo: @roczen_reed",6361,36,0.008064516,0.25,0.733870968,0.008064516,0.175213675,0.217948718,0.602564103,0.004273504
239,https://www.instagram.com/p/CdeqCCbjflD/,Sky Cloud Plant Luggage and bags Mountain Tree Bag Bedrock People in nature Travel,"Whip out your measuring tape. It's time to find out your torso length, the first key to finding a backpack that fits your body. Learn more tips for sizing and fitting your pack as camping season ramps up—visit our link in bio.",2802,22,0.008064516,0.572580645,0.008064516,0.411290323,0.045081967,0.004098361,0.864754098,0.086065574
240,https://www.instagram.com/p/CdgnKIpudtp/,White World Sky Snow Geological phenomenon Recreation Flag Mountain Windbreaker Smile Sports equipment Snow Mountain Slope Outdoor recreation Snowboarding Ski Equipment Headgear Glacial landform Winter sport,"“I am deeply honored to report that seven members of the Full Circle Everest team reached the summit today. While a few members, including myself, did not summit, all members of the climb and Sherpa teams have safely returned to Base Camp where we will celebrate this historic moment!”
–Team Leader, Phil Henderson

From their first steps out of Everest Base Camp, @fullcircleeverest broke new ground. As the first all-Black team to attempt the summit, they brought representation to the highest place on Earth—and into the global outdoor community.

@rei is proud to support this revolutionary expedition. Learn more about @fullcircleeverest, link in bio.

📸: @pemba_sharwa

🧗🏿: @adreadedclimber @alldayeddie domthesoulifugid @everywhere.rose @fred_climbs @kg_mountain_exp @phil_henderson @playswithmountains @sardina.s @thegreenevan @thomasdmoore",5083,61,0.003787879,0.193181818,0.003787879,0.799242424,0.028225806,0.754032258,0.014784946,0.202956989
